#timestamp x y z q_x q_y q_z q_w
1748443070.273615 -0.001027051473924 0.020972130811589 -0.036516018402425 -0.002614478316005 0.004674900654936 0.008133371076189 0.999952577916543
1748443070.323417 -0.000750747326490 0.021937035761233 -0.039300682219800 -0.005400687804634 0.004534476721595 0.006573189549925 0.999953531055939
1748443070.373586 -0.002066834094342 0.020801740646235 -0.035917604492386 -0.004052801570975 0.005680572622954 0.009341749269722 0.999932016496465
1748443070.423445 -0.002348235290401 0.020698135321865 -0.036969709337030 -0.004286210236698 0.007028084488158 0.009110584235392 0.999924613000964
1748443070.473694 -0.001766571900600 0.022751163069126 -0.036301806622427 -0.004011923570037 0.005754609850088 0.007619924348829 0.999946361405282
1748443070.523648 -0.000911774668937 0.024135103182483 -0.037591505475443 -0.006403730524315 0.006191398495948 0.006775571981762 0.999937373261125
1748443070.573556 -0.003470669670255 0.021940554845506 -0.036427087432720 -0.003829159853734 0.005519973338854 0.009359947844198 0.999933627200080
1748443070.623574 -0.001331985472343 0.022971370830197 -0.037689582743099 -0.005974927029224 0.006278107306607 0.009519115908574 0.999917132590478
1748443070.673528 -0.000258437230012 0.023160763101521 -0.037555133269093 -0.004707878406916 0.007102605750930 0.007981324688861 0.999931841341531
1748443070.724099 0.002014576857231 0.022878833162523 -0.038226538369378 -0.004967933412724 0.008061793798614 0.007797076575800 0.999924763527350
1748443070.773651 0.002076404332869 0.021473814195312 -0.039259567530525 -0.007271775555185 0.009507343404013 0.008675732219386 0.999890725715630
1748443070.823677 0.002540908346030 0.021767109678946 -0.039790982716851 -0.009018972689574 0.011814860920849 0.008491877937764 0.999853466865087
1748443070.873574 0.002380506869385 0.022270366974510 -0.039393045805563 -0.003355788827349 0.009761380447049 0.007515149161586 0.999918485010749
1748443072.273522 -0.003640860213713 0.010163445993947 -0.041543590334067 0.018616537396823 0.012108932701759 -0.002963331475506 0.999748976969086
1748443072.323464 0.001829785969791 0.018735770421319 -0.039841903063225 0.021239607529012 0.010351365135475 -0.001730061700992 0.999719328210847
1748443072.373588 0.004179313977068 0.021130777474875 -0.038980965429154 0.022571002529940 0.009885005577989 -0.006704733642889 0.999673888353740
1748443072.424019 0.004677923305236 0.023157807883817 -0.035759659680793 0.025087520904900 0.009168244489240 -0.005844790932182 0.999626129113671
1748443072.473468 0.006058071892243 0.022658369045213 -0.037760572151142 0.022505264415865 0.009613468239927 -0.007382525892945 0.999673242921607
1748443072.523476 0.005021330394048 0.022759349647340 -0.035999858228236 0.019988835526892 0.011186690396651 -0.006451114565054 0.999716803666472
1748443072.573905 0.005322078324061 0.023473232657722 -0.038134111803689 0.018907532703593 0.012543034905817 -0.009826232942763 0.999694264577204
1748443072.623635 0.002959077777101 0.022882662353427 -0.035021028404548 0.018866306417520 0.014402449740864 -0.007668047273165 0.999688868085780
1748443072.673506 0.004048787424311 0.022428669054999 -0.037921122568653 0.018677056810388 0.015776355774877 -0.011956315007055 0.999629591738263
1748443072.723546 0.002062812387309 0.021220332029473 -0.034598499092529 0.019872116390155 0.016151632577593 -0.008606944267872 0.999635005522322
1748443072.773481 0.001507349118614 0.022181767662852 -0.035931006252976 0.017856401361768 0.015122272397468 -0.009920316296475 0.999676974393484
1748443072.824017 -0.000775806815348 0.022765966385763 -0.033090782198939 0.017722900238935 0.016164375943430 -0.009782268579100 0.999664403176844
1748443072.873501 -0.000653880499817 0.023738731344605 -0.033897088832478 0.018125176200376 0.015313214457259 -0.012882253636127 0.999635449047269
1748443072.923411 0.000859110506913 0.024149671469589 -0.032185103273128 0.018099511522173 0.016071651984250 -0.011215410586420 0.999644098792426
1748443072.973613 0.001762592558475 0.024755942721741 -0.033430983867782 0.017963929205810 0.019379032710986 -0.015781697360538 0.999526231955462
1748443073.023542 0.001684105848098 0.022203464754092 -0.032453360583407 0.020911388878661 0.017142810678101 -0.011047064406333 0.999573309080035
1748443073.073482 0.002306631628212 0.020921705746730 -0.035585890290284 0.016827386107248 0.017280853908456 -0.012458015163347 0.999631436592092
1748443073.123966 0.000725728580665 0.020015809759178 -0.036308230838617 0.017451295106021 0.017663375608647 -0.011083369162464 0.999630239833323
1748443073.173564 0.002966032456498 0.019810906670278 -0.038396263037454 0.018153624270463 0.016178183014179 -0.014060951015151 0.999605423142924
1748443073.223583 0.001707379209132 0.018415957377666 -0.034679151226765 0.019124455960043 0.015704369193385 -0.012301755433371 0.999618074459299
1748443073.273475 0.001441427127283 0.017494142090567 -0.035357668536015 0.017637380909867 0.015838859860685 -0.012772265729583 0.999637395529536
1748443073.323486 0.000228041843852 0.018623283878073 -0.034742555391041 0.021997009130056 0.013968192512296 -0.012333250753001 0.999584369682281
1748443073.373355 0.001674838321781 0.019036089668096 -0.036268920280283 0.023344705470059 0.010571000374739 -0.014888215547709 0.999560713371322
1748443073.423998 0.000912764988724 0.018560647569203 -0.033191787199442 0.025640415449533 0.013413024826126 -0.013428299025680 0.999491040803195
1748443073.473589 0.000396723600495 0.019075134634096 -0.036251787559302 0.022213839010855 0.014467245587470 -0.014003816649101 0.999550467600690
1748443073.526114 -0.001395589288819 0.018787327273578 -0.036474026269865 0.021256699834299 0.013190074029500 -0.013589164454897 0.999594672489132
1748443073.573527 -0.000453549730970 0.018519609137620 -0.036882109490476 0.019544543851246 0.014664874325866 -0.012827593729657 0.999619130021903
1748443073.623423 -0.000657986831123 0.019377297960091 -0.037201346524406 0.021157384068052 0.015009119333013 -0.013718563747485 0.999569353494262
1748443073.674003 0.000725479405896 0.018561025833656 -0.038227894444881 0.019967308922591 0.014996765739000 -0.012308426736547 0.999612377986096
1748443073.723998 -0.000479952817317 0.019557891971334 -0.035885252514213 0.020008272099183 0.015342166299851 -0.013565133739153 0.999590053035472
1748443073.773686 -0.000429274930433 0.018343962057720 -0.036329664387908 0.019335062135242 0.015665526134420 -0.012812971387211 0.999608210464167
1748443073.823600 0.000058709186901 0.018916440627609 -0.037590492760600 0.018834330241114 0.015224062645188 -0.012984381026064 0.999622379586562
1748443073.873541 0.001867902120599 0.019145865280351 -0.036905297286084 0.019733136818698 0.015975699919389 -0.014179435863855 0.999577072527151
1748443073.923512 0.001182859101085 0.019603528854924 -0.035599792302522 0.019181661425489 0.013935575376818 -0.012801797449932 0.999636922880459
1748443073.973474 0.001399797691202 0.018827224829167 -0.035238503096447 0.021637079843175 0.015542485339804 -0.011696673785640 0.999576638256247
1748443074.023485 0.001554550135646 0.018551781335761 -0.037428480287717 0.021174881101197 0.014506164372923 -0.011751062880476 0.999601474652124
1748443074.073500 0.000955193816624 0.018931853366098 -0.037059300439703 0.020464487404574 0.013150959512728 -0.012567964161981 0.999625081365995
1748443074.123339 0.000434688551630 0.017541352760473 -0.035850117720654 0.021296447297919 0.012351332827828 -0.011732759137052 0.999628054964885
1748443074.173385 -0.000395847390710 0.017705591009911 -0.035978721251269 0.021992864021877 0.014157389723029 -0.013292663198751 0.999569501012018
1748443074.223217 -0.000820551080185 0.017650962480630 -0.037489045839173 0.022308647946862 0.014016237731636 -0.012649898888609 0.999572833446730
1748443074.273282 -0.001094364571839 0.019283783918121 -0.036757657962923 0.020296349819215 0.015081085863376 -0.012953441754222 0.999596332216110
1748443074.322834 -0.000386837201075 0.019651419775100 -0.038889131533868 0.020552673524781 0.014408162740176 -0.012047003770238 0.999612355944833
1748443074.373128 -0.001161732466218 0.019796467878687 -0.038959009765336 0.021657137481537 0.015045155581616 -0.011943214405497 0.999580897836328
1748443074.423394 0.000583751601595 0.018830881400578 -0.039157634519497 0.022124017678432 0.014389985205175 -0.012003660267300 0.999579595784012
1748443074.473128 0.000842059686605 0.019909869794291 -0.038211864753661 0.022639008002644 0.015747767986452 -0.013335389274871 0.999530715142347
1748443074.523846 0.000694440210458 0.019438836878731 -0.038171350789424 0.022878634988948 0.015141340217260 -0.012117230109845 0.999550139118552
1748443074.573981 0.000249997773723 0.018100137559627 -0.038730445776443 0.022911601151829 0.014358224842981 -0.012712764191841 0.999553543107424
1748443074.623571 0.002256729002129 0.017409499774157 -0.038278071253327 0.024010437945453 0.013403212429344 -0.012401893202833 0.999544919356410
1748443074.673604 0.001888394591626 0.017886830013887 -0.037000539146868 0.024280809883654 0.013524591240118 -0.012681072942463 0.999533250118371
1748443074.723608 0.002333615092364 0.019239748131935 -0.038022210690716 0.023749556276470 0.012008522266470 -0.013772248489508 0.999550938742580
1748443074.773512 0.001014608493097 0.020015782044181 -0.037473833391548 0.024945460563204 0.011723229724520 -0.013104822263373 0.999534168258167
1748443074.824037 0.002428837444796 0.019370564606622 -0.036794992183626 0.024928922225658 0.012044608449763 -0.012355506793897 0.999540303187325
1748443074.873696 0.000632499238103 0.020615415739231 -0.035830895771371 0.025172757788285 0.013417818412614 -0.013142734440683 0.999506659780606
1748443074.923671 0.000437661918599 0.019735974821586 -0.036833331067768 0.024943712990591 0.013375030629737 -0.012629688878481 0.999519589951449
1748443074.973654 -0.000320198125989 0.019214583495144 -0.036751241354031 0.024157745114442 0.012619745859095 -0.012264860844965 0.999553259488395
1748443075.023601 0.000529569305870 0.019287101359395 -0.037464636930706 0.023371911637229 0.014150846349100 -0.011849722001363 0.999556447321761
1748443075.073372 -0.001012799424355 0.017513772661023 -0.035110845671265 0.023873524256627 0.014848789511978 -0.011720402672325 0.999535992573944
1748443075.123500 0.000701152921801 0.018223031747522 -0.036472368115726 0.026644885047244 0.013032772972634 -0.015655139619384 0.999437398506253
1748443075.173644 -0.000422430760562 0.017882851163722 -0.035140142248954 0.024145756776817 0.013597071162955 -0.011401975380064 0.999550947697456
1748443075.223634 -0.000109136996066 0.016992029992146 -0.037351036558887 0.022937729194843 0.014203340411933 -0.012570399233024 0.999556957238373
1748443075.273885 -0.000682161892358 0.016626601965565 -0.036851825309733 0.023929555064742 0.013870087427784 -0.011408211517042 0.999552324682964
1748443075.323516 0.000563956119520 0.016067913162956 -0.038998732663476 0.022201230645952 0.013737007595150 -0.013404362513372 0.999569268758164
1748443075.373986 -0.000958452965496 0.016112384974480 -0.035934296181330 0.022472876549851 0.015609892969288 -0.011303224460994 0.999561673023646
1748443075.423850 0.000268933371351 0.015652985232985 -0.038802011945965 0.021773233924287 0.014521487840549 -0.012979323782840 0.999573203837267
1748443075.473485 -0.001382595227637 0.014926656950666 -0.036010427821762 0.021482349709390 0.014646554786748 -0.010779635428556 0.999603814790567
1748443075.523944 -0.000534391155984 0.014434815714039 -0.038043101435242 0.019031506560688 0.016409168432873 -0.012302042873205 0.999608523718412
1748443075.573628 -0.002286492558020 0.015279964324235 -0.035410984520194 0.019563853661658 0.018346699097698 -0.010861628747056 0.999581251966577
1748443075.623538 -0.002335181072051 0.015562302501100 -0.036316807990805 0.016492182591112 0.018418306020056 -0.010985113379520 0.999633983616382
1748443075.674053 -0.004435229656800 0.014935967891988 -0.034769360927164 0.018955385362197 0.016018220229798 -0.011013296177852 0.999631340692019
1748443075.724003 -0.004011362305029 0.015366244358494 -0.036220179085000 0.017526337577736 0.016886913231478 -0.014269148186645 0.999601946307948
1748443075.773521 -0.004249271588257 0.015356377100925 -0.035979044464732 0.019606257027580 0.016188065736074 -0.012292291052463 0.999601140852571
1748443075.823646 -0.004371409035027 0.015748004663455 -0.037293881668670 0.019210375803981 0.016113446489283 -0.013432085730769 0.999595366824304
1748443075.873642 -0.006123179314433 0.015776410104512 -0.034246880419238 0.020136667492577 0.016984705557396 -0.013064606140857 0.999567581740120
1748443075.923523 -0.005368373520871 0.015795435615110 -0.036064167972817 0.018340462947372 0.016504338527644 -0.014965667456439 0.999583544795636
1748443075.973500 -0.004551008512836 0.017338033933344 -0.036067894830131 0.020305172601282 0.017937673645156 -0.013640970221766 0.999539826000558
1748443076.023816 -0.002015046426602 0.018406738947753 -0.037109363285326 0.020721865691482 0.017222490289836 -0.015038438896354 0.999523804351865
1748443076.073616 -0.001941103108024 0.015779048997700 -0.034490851187836 0.021607345103042 0.016522743625923 -0.013650753917413 0.999536781963595
1748443076.123870 -0.001065299457486 0.017457091751783 -0.035827538085221 0.019357675871158 0.016341260744253 -0.014005538939598 0.999580956431820
1748443076.173495 -0.000777275468898 0.016521245232988 -0.034966167992892 0.020652810402184 0.017054409905689 -0.013883177573280 0.999544829362702
1748443076.223429 -0.000884333837110 0.015606612230479 -0.037565696127900 0.018863420188471 0.017564313810460 -0.014936027210601 0.999556192192470
1748443076.273453 -0.000677418679326 0.015571277166306 -0.036690143802617 0.020930919770161 0.016541447474445 -0.014291777731847 0.999541906176161
1748443076.323695 0.000406319510556 0.015849902081514 -0.036776709653238 0.020312154651915 0.017554030930526 -0.014513004748288 0.999534214054050
1748443076.373895 -0.000604812208621 0.015534933036777 -0.037022117843479 0.019964551596889 0.016700010679062 -0.014019602613371 0.999562893001436
1748443076.423624 0.000527196443408 0.015126847418199 -0.037705325486883 0.019353198461569 0.016078172776110 -0.012985811385618 0.999599077016445
1748443076.473470 0.000450419470894 0.016198915658449 -0.039139596814466 0.020049697984185 0.016541561372884 -0.014854181897192 0.999551769363767
1748443076.523989 0.000964500426279 0.016583959353289 -0.039383814839807 0.021078805886164 0.016657824003308 -0.013205039528434 0.999551813450870
1748443076.574014 -0.000301086032313 0.017359629097880 -0.038895779404537 0.020369244591523 0.016829727085253 -0.014815188208558 0.999541076874449
1748443076.623944 -0.001105071742004 0.017166222409510 -0.039129331770023 0.017875323048238 0.017619963995112 -0.014187827534684 0.999584271207065
1748443076.673923 -0.002018561433756 0.017983466952969 -0.041509268849750 0.018005378057757 0.016680208859675 -0.013589506481482 0.999606373682644
1748443076.723623 -0.000929334816529 0.018543818419003 -0.041229638864520 0.017950089228343 0.017143287189706 -0.012729840912075 0.999610850857152
1748443076.773602 -0.001326334720887 0.017313725670768 -0.040736014963262 0.018113837710530 0.017401248139532 -0.012078277737664 0.999611524870265
1748443076.823974 -0.001482940025236 0.017035771606251 -0.040648854773606 0.015338778472292 0.018344590694973 -0.009906409332029 0.999664974339573
1748443076.873922 -0.001929732526502 0.015755778343745 -0.041230927581890 0.017013549891916 0.018586564357289 -0.010575494216837 0.999626549100972
1748443076.923844 -0.001218621803124 0.015264131029362 -0.039761400238308 0.014203426553978 0.018965590384714 -0.010912606103862 0.999659684134300
1748443076.973685 -0.001821819203486 0.014821802975205 -0.039576092564154 0.014118711106644 0.017272088272604 -0.009345859829560 0.999707453141876
1748443077.023500 -0.000997661974159 0.015120048764025 -0.039625128492356 0.013319983908683 0.018663007577371 -0.009714297500077 0.999689903220444
1748443077.073258 -0.002389201234539 0.015546794317666 -0.039435705484363 0.013760325645407 0.017810368072744 -0.009584965264502 0.999700741556245
1748443077.123814 -0.003726444593470 0.015119748831607 -0.039836912980309 0.013085184353384 0.017313132097017 -0.009012878155783 0.999723862591445
1748443077.173067 -0.003184920624483 0.014846332705405 -0.040326711718312 0.012957215925077 0.017928917451741 -0.009191652353782 0.999713047829960
1748443077.223473 -0.004075650785587 0.014125136939355 -0.039984140806778 0.014182303770815 0.017832961904542 -0.009077638129051 0.999699176860440
1748443077.273190 -0.003860870942649 0.013427700081412 -0.039876279688758 0.013962220976014 0.017453296784865 -0.008397250067122 0.999714921869253
1748443077.323096 -0.003159226909507 0.013718835366120 -0.040390994346769 0.013064446737041 0.018163035431023 -0.008174077814824 0.999716264160609
1748443077.373983 -0.002635308880093 0.013402180500818 -0.040866254511672 0.014893152815657 0.017615261905393 -0.009392489072456 0.999689790733215
1748443077.423875 -0.001618822171952 0.013247061397893 -0.038424634865077 0.014056141728241 0.018857141148889 -0.009072555009254 0.999682210431391
1748443077.473748 -0.000899710940592 0.014150945447930 -0.038354451125804 0.014265599587378 0.017600658795158 -0.009258587667294 0.999700449151034
1748443077.523846 -0.001522689520462 0.014712328573456 -0.038527712554164 0.014192790872330 0.019424990575014 -0.009100102177901 0.999669156555682
1748443077.573497 -0.001249125595296 0.014221133422113 -0.039484955135496 0.013614493390144 0.017981879985972 -0.009107612793205 0.999704130706226
1748443077.623511 -0.002206198894428 0.014270923686979 -0.039328317896705 0.014520821531659 0.018975485935319 -0.008496187142573 0.999678394024591
1748443077.673442 -0.001129316723339 0.014660340287862 -0.039808001406226 0.012563843048979 0.019238343421366 -0.008820202720876 0.999697074125050
1748443077.723842 -0.001755179773210 0.015572683602764 -0.039220768973594 0.015774137755576 0.019274351959470 -0.007363939895009 0.999662667265220
1748443077.773979 -0.001123211840304 0.016707316038661 -0.039317394404862 0.019539935919771 0.018286991512390 -0.008603293394426 0.999604802003486
1748443077.823418 -0.001850266730016 0.019321797756796 -0.037893334764479 0.018327316378520 0.018583580900473 -0.008045801153949 0.999626942953745
1748443077.873496 -0.001282318796289 0.022369278362438 -0.039441909266561 0.019729463046761 0.018004636155234 -0.009837509201208 0.999594820303458
1748443077.923699 -0.002095313331447 0.022839166819413 -0.038996583582708 0.021166832348271 0.016769382440730 -0.007947091533713 0.999603719859542
1748443077.974800 -0.001960438605106 0.022371152620642 -0.038264543574676 0.021252189682748 0.017777142702426 -0.009716532553955 0.999568860372379
1748443078.023603 -0.004379071321050 0.020298736532008 -0.036784237285728 0.020609336762731 0.018182301775634 -0.006577801550499 0.999600616079785
1748443078.073794 -0.005195798012695 0.019109753192401 -0.037994565084318 0.017081500399005 0.018557903647288 -0.006520915959647 0.999660594507639
1748443078.123678 -0.005597321809863 0.017188653541674 -0.036497668858119 0.014882433755524 0.017318074133003 -0.004512464148781 0.999729080871975
1748443078.174697 -0.004966470080404 0.016934727933379 -0.038946944611902 0.012509893157225 0.019140735941570 -0.005037757633622 0.999725840317642
1748443078.223564 -0.006020596534824 0.016132430796322 -0.036327856650801 0.014813471845633 0.019598242746392 -0.004722128659645 0.999687036744018
1748443078.273685 -0.005102430719175 0.016377770872215 -0.036987839102042 0.013677569203984 0.018522395468396 -0.004421976644527 0.999725107761788
1748443078.323800 -0.004472653636329 0.016219978954012 -0.036259127968156 0.014531765209963 0.017812341988214 -0.004762862447146 0.999724393727625
1748443078.373546 -0.003746336002037 0.015460239185106 -0.038388016873746 0.013587717514532 0.018591493385450 -0.005374517929917 0.999720383338984
1748443078.423665 -0.003428475011133 0.014235958202014 -0.037293937129927 0.016685347782362 0.018068275786144 -0.005008061201117 0.999684978331916
1748443078.473630 -0.002331599149407 0.014424858783005 -0.037253939629936 0.015195916303972 0.018200806666905 -0.006420433561302 0.999698250872343
1748443078.524680 -0.002026771149180 0.016065826259560 -0.034093054471381 0.015516192566619 0.018042136207941 -0.006517838074918 0.999695577101399
1748443078.573706 -0.001530881862043 0.016673558345147 -0.035588805417737 0.015745164071376 0.018613387614117 -0.005946292048758 0.999685087025281
1748443078.623781 -0.003586071673088 0.015489163938391 -0.034734587354768 0.014617196613326 0.018197512857752 -0.005590100082100 0.999711927942250
1748443078.673715 -0.003184960928712 0.017010522011881 -0.036645789264290 0.014391269778196 0.018771008893645 -0.008067583172104 0.999687678568175
1748443078.723660 -0.004308172024817 0.015977648623465 -0.035118590801706 0.016394735843640 0.017681107441477 -0.006507375997759 0.999688073917991
1748443078.774680 -0.004066450170169 0.016519244581938 -0.036646974257212 0.015494029543252 0.018559765509743 -0.006832071627259 0.999684346656481
1748443078.824665 -0.004259907554376 0.016125735293486 -0.035886860452564 0.015398776185515 0.017496337988488 -0.006173680259681 0.999709278501011
1748443078.873697 -0.003316035017656 0.016706688335003 -0.037779178327764 0.014385117886903 0.017542818394217 -0.008469899168658 0.999706746358261
1748443078.923713 -0.003829640929920 0.017478778838411 -0.038430152459264 0.015640438168675 0.018013809900121 -0.006799428470504 0.999692276212649
1748443078.973514 -0.002888402490653 0.018175293369025 -0.039263215847639 0.015491532538275 0.017751792209949 -0.006110035735870 0.999703732991048
1748443079.023515 -0.002885794472471 0.017437981322807 -0.037184416405568 0.015587770587616 0.015636282725252 -0.005068561892999 0.999743385950094
1748443079.073437 -0.002533144401246 0.017799926702904 -0.038735570586588 0.014694061889538 0.018310605842702 -0.005485039936187 0.999709318049870
1748443079.123597 -0.002521927418847 0.016473361099540 -0.037221964503572 0.013636154269870 0.017523490285485 -0.004076391450459 0.999745150334655
1748443079.173627 -0.002261106464840 0.015883599993953 -0.039757981857431 0.011792740092662 0.018239887996247 -0.005021777993062 0.999751478875004
1748443079.223603 -0.002677658132869 0.015746701453104 -0.039439999000874 0.011319868252614 0.018975668061089 -0.003071984071551 0.999751142794156
1748443079.273510 -0.001850547687873 0.016821906051496 -0.040371558510646 0.011018961511523 0.020271911459520 -0.001140550383144 0.999733130009097
1748443079.323517 -0.003984723108858 0.017236759906069 -0.040197952528203 0.008975754490960 0.022883539955184 0.000735280777231 0.999697573665453
1748443079.373703 -0.003997841805434 0.016974689077455 -0.041065524932697 0.005918441697162 0.024844852979977 0.001884054410019 0.999672024049507
1748443079.423608 -0.005509868479899 0.017583168268467 -0.042880909264800 0.003992858545089 0.025753093205098 0.004201706052541 0.999651529752860
1748443079.473606 -0.006577439934401 0.017047135934734 -0.044599307386775 -0.000212320733103 0.029273800972844 0.006594993654196 0.999549651370649
1748443079.523545 -0.008080073805189 0.016176253393488 -0.047209698372494 -0.004928980682235 0.031710173690146 0.009192397269866 0.999442679630195
1748443079.573500 -0.008297778621656 0.015378973948912 -0.050628146888582 -0.010427265829905 0.033079730194643 0.010705712623376 0.999340978492709
1748443079.623525 -0.010781048195778 0.013877844229265 -0.051844891094256 -0.011018440606491 0.032394409929783 0.011180409201100 0.999351887285943
1748443079.674508 -0.011553910750146 0.013032650582021 -0.053152515928197 -0.017485968138825 0.034558271849611 0.013204447051858 0.999162453929814
1748443079.723550 -0.012927542029112 0.011709328325586 -0.054471680505823 -0.018935658422006 0.033316309720097 0.014284090013422 0.999163364580199
1748443079.773556 -0.013887808809319 0.009944899642816 -0.054034988433972 -0.018609459475916 0.033565752071872 0.015672335978075 0.999140333582240
1748443079.823476 -0.014361315545845 0.010385432950026 -0.054832144225827 -0.017201367889638 0.033333703507893 0.015189134871830 0.999180798121638
1748443079.874356 -0.014224770079846 0.009814945194093 -0.054695638783778 -0.016051237134438 0.033129824079025 0.014577055001280 0.999215833546692
1748443079.923103 -0.014048031765432 0.010019861999350 -0.053460451086782 -0.013885635047001 0.033178093377757 0.013594851826589 0.999260518214818
1748443079.974390 -0.013235888458335 0.010719101702261 -0.050834387858180 -0.007385944691668 0.034867714218539 0.012151388853400 0.999290765530781
1748443080.022628 -0.012571456228903 0.011333565369114 -0.051144437087584 0.007855274117409 0.031637177185948 0.008454014486210 0.999432795803343
1748443080.073451 -0.012519725135620 0.012081196857504 -0.048282499837407 0.016657754614433 0.031886453937570 0.006741090157508 0.999329940995443
1748443080.124210 -0.010845251804022 0.013255913099951 -0.046115434956246 0.028858151559217 0.029638884551492 0.004258556396949 0.999134929981190
1748443080.172940 -0.010992677459992 0.013809776952395 -0.042872431332708 0.045193042460873 0.022204835908118 0.003917837410005 0.998723777991406
1748443080.224446 -0.009364502666378 0.013890306059251 -0.037957666938773 0.052565794313972 0.018560345752410 0.002073446602059 0.998442813411392
1748443080.274418 -0.007889147913412 0.015227461862030 -0.033595646883824 0.069107104257822 0.013635604153939 -0.000760842922775 0.997515764065149
1748443080.323475 -0.004183062108751 0.014966004188712 -0.029778159808947 0.075602986864081 0.006369579153360 -0.001186193009723 0.997116948900557
1748443080.373463 -0.002187834154060 0.011547890944801 -0.027224429954660 0.078650590696213 0.008417078752782 -0.002593039319126 0.996863337431702
1748443080.424453 -0.000018685635975 0.012570755416899 -0.029171565723119 0.086013278995906 0.007421228827637 -0.005159851508754 0.996252988518199
1748443080.474405 0.001287244367877 0.012923439374824 -0.028135100176130 0.077420363190508 0.004651766622222 -0.004129620947679 0.996979134516639
1748443080.524391 0.002678470213488 0.013409530209058 -0.029224613829789 0.081011520288400 0.003676504157741 -0.004102579102663 0.996697941074638
1748443080.574325 0.002775382097760 0.013501348354139 -0.025474132353345 0.075717388366587 0.001212159572160 -0.004135958183019 0.997120003619423
1748443080.624513 0.004459565585746 0.013026421823834 -0.027191008546785 0.074530183649929 -0.000803053375414 -0.002536883881122 0.997215207992003
1748443080.674357 0.005010340952930 0.012196097024099 -0.026408795664774 0.067667051684434 -0.003255986880719 0.000491810834876 0.997702524196390
1748443080.723477 0.006236743540336 0.012877500299056 -0.026729650148794 0.065806060440003 -0.004536593346729 0.004414779411492 0.997812352826371
1748443080.774262 0.006629036263960 0.014627688511376 -0.024864342766458 0.056233702341590 -0.007682775693774 0.015330660234759 0.998270362444633
1748443080.824334 0.007836309245043 0.015239481732456 -0.024681481441671 0.053302280852595 -0.011340914031926 0.021467323638294 0.998283228618319
1748443080.873473 0.008739539703437 0.017265502685246 -0.024352297966276 0.047803250360376 -0.016986166032287 0.024544989884892 0.998410668457641
1748443080.924406 0.008860888725324 0.019462070872703 -0.022941710558483 0.054753229629869 -0.021074386754088 0.024060925190975 0.997987487870950
1748443080.974424 0.008210050225872 0.021486411597987 -0.020622267994456 0.052394487233241 -0.021624143055273 0.025145963162461 0.998075595674646
1748443081.024305 0.005182688701616 0.022702284748071 -0.022325299267178 0.048839223693951 -0.021959734339772 0.028651085264189 0.998154104139165
1748443081.074243 -0.001037686039657 0.021759823802729 -0.021590288209790 0.044669933926254 -0.020214455191361 0.032721517420960 0.998261125709093
1748443081.123871 -0.007046129652757 0.022071143253149 -0.021325807710914 0.039513775809421 -0.019654328306202 0.036667769533170 0.998352564767353
1748443081.173390 -0.014446599605354 0.024485160160030 -0.018251945660769 0.034049322717628 -0.018605827403100 0.041558136487001 0.998382385712418
1748443081.224158 -0.022745067908540 0.025255888555213 -0.020138396465674 0.027593079256141 -0.016411130231404 0.043505048728360 0.998537233916097
